protocol,carrier,num_tcp_conn,server_location,run_num,seq_num,throughput_mbps
0,0,8,0,28,13,0.032903633504134604
0,0,8,0,28,14,0.03398234267273119
0,0,8,0,28,15,0.04913390196881757
0,0,8,0,28,16,0.03593931670705073
0,0,8,0,28,17,0.04570923250227355
0,0,8,0,28,18,0.053143595370299314
0,0,8,0,28,19,0.05863185619509156
0,0,8,0,28,20,0.06748869963686648
0,0,8,0,28,21,0.05958612763773749
0,0,8,0,28,22,0.0646131427616359
0,0,8,0,28,23,0.04762424357666255
0,0,8,0,28,24,0.04523078512232286
0,0,8,0,28,25,0.04307219378410945
0,0,8,0,28,26,0.04499638226468566
0,0,8,0,28,27,0.06126405857107528
0,0,8,0,28,28,0.08064896644735114
0,0,8,0,28,29,0.07849332119344299
0,0,8,0,28,30,0.08830789176984284
0,0,8,0,28,31,0.09524476295754264
0,0,8,0,28,32,0.092137421566343
0,0,8,0,28,33,0.11487139702688612
0,0,8,0,28,34,0.12180933675252358
0,0,8,0,28,35,0.13210166564088532
0,0,8,0,28,36,0.22208226526847144
0,0,8,0,28,37,0.2450491065534957
0,0,8,0,28,38,0.29077370050582707
0,0,8,0,28,39,0.3341390238243859
0,0,8,0,28,40,0.35271055154728514
0,0,8,0,28,41,0.3615125182705702
0,0,8,0,28,42,0.35321798985122094
0,0,8,0,28,43,0.32934208542451543
0,0,8,0,28,44,0.3511165305870102
0,0,8,0,28,45,0.3764253885960258
0,0,8,0,28,46,0.3613226840922089
0,0,8,0,28,47,0.37651756049992596
0,0,8,0,28,48,0.3765051725557158
0,0,8,0,28,49,0.3816021782894117
0,0,8,0,28,50,0.3662494596153704
0,0,8,0,28,51,0.3664176777790691
0,0,8,0,28,52,0.3612374876077137
0,0,8,0,28,53,0.3917782363771293
0,0,8,0,28,54,0.38160026767416966
0,0,8,0,28,55,0.3765077757517019
0,0,8,0,28,56,0.381591533676701
0,0,8,0,28,57,0.38668679613989565
0,0,8,0,28,58,0.3816056356418167
0,0,8,0,28,59,0.38668633517243406
0,0,8,0,28,60,0.2833309369267265
0,0,8,0,29,0,0.07320206999892755
0,0,8,0,29,1,0.05915552940955841
0,0,8,0,29,2,0.14733420952914042
0,0,8,0,29,3,0.2232043763310109
0,0,8,0,29,4,0.19771053029883973
0,0,8,0,29,5,0.2132063691122378
0,0,8,0,29,6,0.21220358872063635
0,0,8,0,29,7,0.1739640678420004
0,0,8,0,29,8,0.16672073239606663
0,0,8,0,29,9,0.199960510281596
0,0,8,0,29,10,0.20095887545866253
0,0,8,0,29,11,0.19346216269837938
0,0,8,0,29,12,0.16691358083322744
0,0,8,0,29,13,0.19677232826843397
0,0,8,0,29,14,0.14022147204727559
0,0,8,0,29,15,0.13096077054322977
0,0,8,0,29,16,0.14223652898230651
0,0,8,0,29,17,0.20195867085895444
0,0,8,0,29,18,0.20520658708882897
0,0,8,0,29,19,0.20621089866173647
0,0,8,0,29,20,0.12797448248751067
0,0,8,0,29,21,0.2054589834458233
0,0,8,0,29,22,0.19796066919054123
0,0,8,0,29,23,0.20870728981092443
0,0,8,0,29,24,0.17821425242210548
0,0,8,0,29,25,0.18071396648138713
0,0,8,0,29,26,0.13722260573206452
0,0,8,0,29,27,0.07973400634312995
0,0,8,0,29,28,0.13197418850742157
0,0,8,0,29,29,0.19121087030581696
0,0,8,0,29,30,0.16946548196369182
0,0,8,0,29,31,0.1814634275859751
0,0,8,0,29,32,0.11422869427742177
0,0,8,0,29,33,0.12497368013831979
0,0,8,0,29,34,0.20520820161090117
0,0,8,0,29,35,0.15996825566718706
0,0,8,0,29,36,0.13697196983998394
0,0,8,0,29,37,0.21145823962278776
0,0,8,0,29,38,0.21320784325488312
0,0,8,0,29,39,0.18371240480362816
0,0,8,0,29,40,0.1969604921579511
0,0,8,0,29,41,0.20295870820389983
0,0,8,0,29,42,0.16821742097491735
0,0,8,0,29,43,0.17971232342421486
0,0,8,0,29,44,0.11522735393947826
0,0,8,0,29,45,0.045990818678870435
0,0,8,0,29,46,0.002422611185983217
0,0,8,0,29,48,0.05917577755716194
0,0,8,0,29,49,0.2009540364495163
0,0,8,0,29,50,0.19871473679662713
0,0,8,0,29,51,0.17244900066654267
0,0,8,0,29,52,0.17923127289704607
0,0,8,0,29,53,0.14622053049283124
0,0,8,0,29,54,0.13322315000457954
0,0,8,0,29,55,0.1967117147879948
0,0,8,0,29,56,0.18496272233281214
0,0,8,0,29,57,0.18621189330435775
0,0,8,0,29,58,0.20145958969455405
0,0,8,0,29,59,0.16295930714983323
0,0,8,0,30,0,0.025726489524810593
0,0,8,0,30,1,0.07322971246999166
0,0,8,0,30,2,0.18624110339395386
0,0,8,0,30,3,0.20446899047699815
0,0,8,0,30,4,0.15176196685484358
0,0,8,0,30,5,0.12747367040146582
0,0,8,0,30,6,0.15034934273533715
0,0,8,0,30,7,0.12522888225899947
0,0,8,0,30,8,0.1574625947698465
0,0,8,0,30,9,0.14222560905505194
0,0,8,0,30,10,0.1194702808283334
0,0,8,0,30,11,0.1679708734341517
0,0,8,0,30,12,0.13897560301681117
0,0,8,0,30,13,0.11800858152268234
0,0,8,0,30,14,0.15421630795774682
0,0,8,0,30,15,0.15696832693398646
0,0,8,0,30,16,0.17096847821110378
0,0,8,0,30,17,0.12172593161210794
0,0,8,0,30,18,0.13297132991429247
0,0,8,0,30,19,0.16746876403910854
0,0,8,0,30,20,0.13721917059082234
0,0,8,0,30,21,0.14047423448732155
0,0,8,0,30,22,0.1492209577235488
0,0,8,0,30,23,0.16071760872972732
0,0,8,0,30,24,0.1567188631091785
0,0,8,0,30,25,0.15945508688747617
0,0,8,0,30,26,0.18072805657713392
0,0,8,0,30,27,0.18871250661472053
0,0,8,0,30,28,0.16246644266853488
0,0,8,0,30,29,0.19470820448849582
0,0,8,0,30,30,0.20121304590933306
0,0,8,0,30,31,0.16996627164638625
0,0,8,0,30,32,0.17620936005720725
0,0,8,0,30,33,0.18571274831644372
0,0,8,0,30,34,0.21245718105795985
0,0,8,0,30,35,0.216962533373694
0,0,8,0,30,36,0.21820643862311895
0,0,8,0,30,37,0.13397261558053955
0,0,8,0,30,38,0.18521412918635036
0,0,8,0,30,39,0.12246968072854725
0,0,8,0,30,40,0.1489738478381645
0,0,8,0,30,41,0.17321872423843032
0,0,8,0,30,42,0.13471851163888252
0,0,8,0,30,43,0.1272291820797313
0,0,8,0,30,44,0.18846147788755005
0,0,8,0,30,45,0.19246254178749175
0,0,8,0,30,46,0.19695908339680698
0,0,8,0,30,47,0.17271572604066607
0,0,8,0,30,48,0.19521102928368372
0,0,8,0,30,49,0.19495875509048313
0,0,8,0,30,50,0.19296262851803297
0,0,8,0,30,51,0.2087096285333401
0,0,8,0,30,52,0.14521778907393235
0,0,8,0,30,53,0.13322543696859404
0,0,8,0,30,54,0.1922108490119159
0,0,8,0,30,55,0.19146218859462813
0,0,8,0,30,56,0.18920956529130425
0,0,8,0,30,57,0.19621260735922133
0,0,8,0,30,58,0.1849628987270099
0,0,8,0,30,59,0.1407217729504143
0,0,8,0,30,60,0.23354484282332763
0,0,8,1,31,0,0.01898701689755768
0,0,8,1,31,1,0.028437292344641006
0,0,8,1,31,2,0.04302569561346503
0,0,8,1,31,3,0.0635449384518512
0,0,8,1,31,4,0.0903265385306946
0,0,8,1,31,5,0.1246336977196728
0,0,8,1,31,6,0.08348158362624038
0,0,8,1,31,7,0.0966149319945925
0,0,8,1,31,8,0.09213767160521957
0,0,8,1,31,9,0.09847945952132642
0,0,8,1,31,10,0.11369967299459975
0,0,8,1,31,11,0.10600619568913107
0,0,8,1,31,12,0.12372345662529326
0,0,8,1,31,13,0.11946492634650574
0,0,8,1,31,14,0.13448324655012617
0,0,8,1,31,15,0.1529731366485681
0,0,8,1,31,16,0.09572773926599361
0,0,8,1,31,17,0.07673683546097043
0,0,8,1,31,18,0.09323074325440543
0,0,8,1,31,19,0.09948054360976094
0,0,8,1,31,20,0.08697664237278908
0,0,8,1,31,21,0.09548705711732332
0,0,8,1,31,22,0.09423100853982457
0,0,8,1,31,23,0.08523273060324588
0,0,8,1,31,24,0.09872960746780197
0,0,8,1,31,25,0.07473643010987734
0,0,8,1,31,26,0.09247895786020949
0,0,8,1,31,27,0.11497969893613658
0,0,8,1,31,28,0.11372627939645565
0,0,8,1,31,29,0.11872772771952862
0,0,8,1,31,30,0.13297266142671849
0,0,8,1,31,31,0.1273374173014232
0,0,8,1,31,32,0.14058710185343679
0,0,8,1,31,33,0.1507583619107226
0,0,8,1,31,34,0.09573079758438487
0,0,8,1,31,35,0.1334718903877255
0,0,8,1,31,36,0.1374724247295344
0,0,8,1,31,37,0.11422742788134899
0,0,8,1,31,38,0.13972238990300676
0,0,8,1,31,39,0.11372718773079664
0,0,8,1,31,40,0.11922703698899312
0,0,8,1,31,41,0.11272738827821822
0,0,8,1,31,42,0.08823274345287845
0,0,8,1,31,43,0.09971802486859432
0,0,8,1,31,44,0.09723953841115891
0,0,8,1,31,45,0.12672736787048222
0,0,8,1,31,46,0.12347436395525527
0,0,8,1,31,47,0.13170605602393756
0,0,8,1,31,48,0.13249276767112114
0,0,8,1,31,49,0.09747957509108017
0,0,8,1,31,50,0.13547296309628085
0,0,8,1,31,51,0.12772335993755787
0,0,8,1,31,52,0.1464684197928109
0,0,8,1,31,53,0.080229812617943
0,0,8,1,31,54,0.10798589728374143
0,0,8,1,31,55,0.1049722226831198
0,0,8,1,31,56,0.11723586344509923
0,0,8,1,31,57,0.10147730970837764
0,0,8,1,31,58,0.10397373900705321
0,0,8,1,31,59,0.0994791561185895
0,0,8,1,31,60,0.10952520136422293
0,0,8,1,32,0,0.018073700879756956
0,0,8,1,32,1,0.031303015435364706
0,0,8,1,32,2,0.057106260980124716
0,0,8,1,32,3,0.08951404486618256
0,0,8,1,32,4,0.13797258761764994
0,0,8,1,32,5,0.18144893816902138
0,0,8,1,32,6,0.15648557784618175
0,0,8,1,32,7,0.14292015431098812
0,0,8,1,32,8,0.12500885860761826
0,0,8,1,32,9,0.14346491221835952
0,0,8,1,32,10,0.13943962586926067
0,0,8,1,32,11,0.13739697753108127
0,0,8,1,32,12,0.09965950686236587
0,0,8,1,32,13,0.12362088410967881
0,0,8,1,32,14,0.12000888852487089
0,0,8,1,32,15,0.15318012642502754
0,0,8,1,32,16,0.10719202077893925
0,0,8,1,32,17,0.1410052128114609
0,0,8,1,32,18,0.09640834075252691
0,0,8,1,32,19,0.10133057996774211
0,0,8,1,32,20,0.14235047931135222
0,0,8,1,32,21,0.09833740313361837
0,0,8,1,32,22,0.13025796101324488
0,0,8,1,32,23,0.1430042259080996
0,0,8,1,32,24,0.09676318600408121
0,0,8,1,32,25,0.14475517389462528
0,0,8,1,32,26,0.15500502259352836
0,0,8,1,32,27,0.10240670381018811
0,0,8,1,32,28,0.14240660822153364
0,0,8,1,32,29,0.10118721585685632
0,0,8,1,32,30,0.1424190943294555
0,0,8,1,32,31,0.14948602643088654
0,0,8,1,32,32,0.16634074691514827
0,0,8,1,32,33,0.1491484874052995
0,0,8,1,32,34,0.15653426647918678
0,0,8,1,32,35,0.1515699504609289
0,0,8,1,32,36,0.1645228428902298
0,0,8,1,32,37,0.14618010543769874
0,0,8,1,32,38,0.10223181951740684
0,0,8,1,32,39,0.13203002479629022
0,0,8,1,32,40,0.10726221373791434
0,0,8,1,32,41,0.09934245396706744
0,0,8,1,32,42,0.11868076143956222
0,0,8,1,32,43,0.164272533016976
0,0,8,1,32,44,0.1707744655683701
0,0,8,1,32,45,0.13936193545145192
0,0,8,1,32,46,0.12974159207863542
0,0,8,1,32,47,0.15225139721448205
0,0,8,1,32,48,0.1175117635626648
0,0,8,1,32,49,0.16026603989015797
0,0,8,1,32,50,0.1574292447194923
0,0,8,1,32,51,0.10801463716184584
0,0,8,1,32,52,0.13295179806030186
0,0,8,1,32,53,0.17192656446929627
0,0,8,1,32,54,0.17051722572576478
0,0,8,1,32,55,0.12845017260888975
0,0,8,1,32,56,0.17739317905039415
0,0,8,1,32,57,0.18158671527346673
0,0,8,1,32,58,0.17583656196262287
0,0,8,1,32,59,0.16494563531471984
0,0,8,1,32,60,0.19576239541340662
0,0,8,1,33,0,0.027278760171389107
0,0,8,1,33,1,0.05170224101088641
0,0,8,1,33,2,0.06801002640518444
0,0,8,1,33,3,0.0886355903695641
0,0,8,1,33,4,0.11862748979944276
0,0,8,1,33,5,0.15595778185189574
0,0,8,1,33,6,0.12202403254569356
0,0,8,1,33,7,0.1232037280895064
0,0,8,1,33,8,0.09335482787854892
0,0,8,1,33,9,0.10872774978173907
0,0,8,1,33,10,0.12297680599490336
0,0,8,1,33,11,0.11072679939832955
0,0,8,1,33,12,0.12797368919263138
0,0,8,1,33,13,0.14446538942900802
0,0,8,1,33,14,0.09098766699137614
0,0,8,1,33,15,0.12822863631590498
0,0,8,1,33,16,0.14521855075938164
0,0,8,1,33,17,0.13471717874130407
0,0,8,1,33,18,0.13321462222691804
0,0,8,1,33,19,0.08349101755611071
0,0,8,1,33,20,0.09123425590092663
0,0,8,1,33,21,0.09971872614092232
0,0,8,1,33,22,0.10923726426129424
0,0,8,1,33,23,0.10548010595497809
0,0,8,1,33,24,0.1064778928035197
0,0,8,1,33,25,0.10798211894890995
0,0,8,1,33,26,0.10797401605254084
0,0,8,1,33,27,0.11047474465019833
0,0,8,1,33,28,0.11273020364134674
0,0,8,1,33,29,0.12747239395401835
0,0,8,1,33,30,0.13019991421370322
0,0,8,1,33,31,0.1650028760430251
0,0,8,1,33,32,0.14446611271232515
0,0,8,1,33,33,0.07523656356807723
0,0,8,1,33,34,0.08997907607247442
0,0,8,1,33,35,0.07273621222705795
0,0,8,1,33,36,0.10173030374089369
0,0,8,1,33,37,0.1122269266552568
0,0,8,1,33,38,0.1102284415374487
0,0,8,1,33,39,0.09898192753961908
0,0,8,1,33,40,0.11372229374265928
0,0,8,1,33,41,0.12248082065510345
0,0,8,1,33,42,0.12522462766048734
0,0,8,1,33,43,0.14371844722888527
0,0,8,1,33,44,0.14131333071858798
0,0,8,1,33,45,0.118635785475497
0,0,8,1,33,46,0.11797574472445706
0,0,8,1,33,47,0.12172765117844529
0,0,8,1,33,48,0.1322203094637774
0,0,8,1,33,49,0.1337262534748178
0,0,8,1,33,50,0.10422930415802362
0,0,8,1,33,51,0.11497198927829289
0,0,8,1,33,52,0.12672964913072365
0,0,8,1,33,53,0.12647614600288842
0,0,8,1,33,54,0.13646758213386695
0,0,8,1,33,55,0.15372270259254758
0,0,8,1,33,56,0.12271262676503408
0,0,8,1,33,57,0.09249366077322951
0,0,8,1,33,58,0.09997694187642964
0,0,8,1,33,59,0.11472710343393525
0,0,8,1,33,60,0.07015309257090865
0,0,8,1,34,0,0.034679781932121664
0,0,8,1,34,1,0.06404341870156893
0,0,8,1,34,2,0.0888069192323035
0,0,8,1,34,3,0.11903403778252444
0,0,8,1,34,4,0.1419464970792136
0,0,8,1,34,5,0.14813163013769534
0,0,8,1,34,6,0.09793404801580567
0,0,8,1,34,7,0.13185076693970835
0,0,8,1,34,8,0.10033354455798922
0,0,8,1,34,9,0.12213483581836036
0,0,8,1,34,10,0.09594113655719438
0,0,8,1,34,11,0.129944875413055
0,0,8,1,34,12,0.1242038096540919
0,0,8,1,34,13,0.1459785893222165
0,0,8,1,34,14,0.09931429704451296
0,0,8,1,34,15,0.13162608833889777
0,0,8,1,34,16,0.09692505213128479
0,0,8,1,34,17,0.12349512854897746
0,0,8,1,34,18,0.13184866096028325
0,0,8,1,34,19,0.13904112637698027
0,0,8,1,34,20,0.1268395565992497
0,0,8,1,34,21,0.11893510853196751
0,0,8,1,34,22,0.1158318829150541
0,0,8,1,34,23,0.12659530168602545
0,0,8,1,34,24,0.12420244749422353
0,0,8,1,34,25,0.09881856938636585
0,0,8,1,34,26,0.132126929952211
0,0,8,1,34,27,0.1270760815189124
0,0,8,1,34,28,0.09476850713932858
0,0,8,1,34,29,0.1304257015064956
0,0,8,1,34,30,0.13712619359853961
0,0,8,1,34,31,0.10409573832710775
0,0,8,1,34,32,0.1084083430626186
0,0,8,1,34,33,0.1524455702193843
0,0,8,1,34,34,0.10171015281513082
0,0,8,1,34,35,0.13832138864491197
0,0,8,1,34,36,0.13091061704324305
0,0,8,1,34,37,0.10720503527866719
0,0,8,1,34,38,0.13713237291063332
0,0,8,1,34,39,0.13329718993784737
0,0,8,1,34,40,0.1100882647377547
0,0,8,1,34,41,0.12211175569331675
0,0,8,1,34,42,0.13227188208920299
0,0,8,1,34,43,0.15172882808287605
0,0,8,1,34,44,0.1445444574168248
0,0,8,1,34,45,0.1421440848967053
0,0,8,1,34,46,0.11057288071751799
0,0,8,1,34,47,0.1093630749834455
0,0,8,1,34,48,0.11678309419962629
0,0,8,1,34,49,0.10147347191052422
0,0,8,1,34,50,0.11989640605350489
0,0,8,1,34,51,0.11654343725977666
0,0,8,1,34,52,0.11535024098707027
0,0,8,1,34,53,0.1155890952292395
0,0,8,1,34,54,0.11699128982258564
0,0,8,1,34,55,0.083060626898569
0,0,8,1,34,56,0.12013776106042331
0,0,8,1,34,57,0.14262739393110033
0,0,8,1,34,58,0.1553246910499848
0,0,8,1,34,59,0.15363955028073933
0,0,8,1,34,60,0.11530346877523073
0,0,8,1,35,0,0.026277861677670846
0,0,8,1,35,1,0.02876746303391596
0,0,8,1,35,2,0.04499057311896009
0,0,8,1,35,3,0.06682216877538444
0,0,8,1,35,4,0.09183264333576789
0,0,8,1,35,5,0.11704601984452767
0,0,8,1,35,6,0.13668910001967538
0,0,8,1,35,7,0.14711510558147606
0,0,8,1,35,8,0.109423927682551
0,0,8,1,35,9,0.12748838601792487
0,0,8,1,35,10,0.1232538278946926
0,0,8,1,35,11,0.1134311774770747
0,0,8,1,35,12,0.11892368239001402
0,0,8,1,35,13,0.11536743222883827
0,0,8,1,35,14,0.15507233750950208
0,0,8,1,35,15,0.16656349590489783
0,0,8,1,35,16,0.14389379893066512
0,0,8,1,35,17,0.10307059315507315
0,0,8,1,35,18,0.14335880049126853
0,0,8,1,35,19,0.12803168414172156
0,0,8,1,35,20,0.1476621673940884
0,0,8,1,35,21,0.13018430872695674
0,0,8,1,35,22,0.129467939337659
0,0,8,1,35,23,0.13856165702705556
0,0,8,1,35,24,0.1170296652027027
0,0,8,1,35,25,0.1383830756454728
0,0,8,1,35,26,0.13621036056691255
0,0,8,1,35,27,0.1494724578563366
0,0,8,1,35,28,0.1483741925394996
0,0,8,1,35,29,0.13952030217734487
0,0,8,1,35,30,0.1533951802192982
0,0,8,1,35,31,0.11431714090243028
0,0,8,1,35,32,0.14007323601362387
0,0,8,1,35,33,0.13545697105877427
0,0,8,1,35,34,0.14956253934351235
0,0,8,1,35,35,0.12911768489019443
0,0,8,1,35,36,0.07927767216911744
0,0,8,1,35,37,0.10941645797226766
0,0,8,1,35,38,0.13712468972324557
0,0,8,1,35,39,0.08758916353280968
0,0,8,1,35,40,0.1179883767048983
0,0,8,1,35,41,0.11725820495286439
0,0,8,1,35,42,0.08669602216214185
0,0,8,1,35,43,0.09590250966098006
0,0,8,1,35,44,0.11701948835828274
0,0,8,1,35,45,0.10960238149325609
0,0,8,1,35,46,0.13241504222733994
0,0,8,1,35,47,0.12006913125972161
0,0,8,1,35,48,0.13019212296192417
0,0,8,1,35,49,0.12515706591995776
0,0,8,1,35,50,0.13497643381505062
0,0,8,1,35,51,0.12755496932640084
0,0,8,1,35,52,0.15124564459734213
0,0,8,1,35,53,0.1691954607040886
0,0,8,1,35,54,0.14669900004308586
0,0,8,1,35,55,0.15914313538888866
0,0,8,1,35,56,0.1588953933243689
0,0,8,1,35,57,0.16561004471611618
0,0,8,1,35,58,0.125347833031344
0,0,8,1,35,59,0.13717713848373478
0,0,8,1,35,60,0.22437432241216387
0,0,8,1,36,0,0.026593389462875518
0,0,8,1,36,1,0.05161715194935852
0,0,8,1,36,2,0.08330268775703945
0,0,8,1,36,3,0.08926454701453565
0,0,8,1,36,4,0.1285108128050173
0,0,8,1,36,5,0.12552476548683858
0,0,8,1,36,6,0.12694967758866993
0,0,8,1,36,7,0.12605843530812358
0,0,8,1,36,8,0.12689564949291815
0,0,8,1,36,9,0.13521007994496936
0,0,8,1,36,10,0.12659340023096038
0,0,8,1,36,11,0.12982213866600617
0,0,8,1,36,12,0.12744600769647704
0,0,8,1,36,13,0.13497157454938535
0,0,8,1,36,14,0.12850721279845995
0,0,8,1,36,15,0.13281883364422944
0,0,8,1,36,16,0.1285158225114613
0,0,8,1,36,17,0.13257063879621883
0,0,8,1,36,18,0.12995526251803938
0,0,8,1,36,19,0.13121219238033013
0,0,8,1,36,20,0.132335442990867
0,0,8,1,36,21,0.13635079184911558
0,0,8,1,36,22,0.14789424383705227
0,0,8,1,36,23,0.13617140195715563
0,0,8,1,36,24,0.12946702875640786
0,0,8,1,36,25,0.13568965403431046
0,0,8,1,36,26,0.13281816865287707
0,0,8,1,36,27,0.14047882418073745
0,0,8,1,36,28,0.1400003329100376
0,0,8,1,36,29,0.13688469427637007
0,0,8,1,36,30,0.13519547857761402
0,0,8,1,36,31,0.13402652781533292
0,0,8,1,36,32,0.14311846360196565
0,0,8,1,36,33,0.13469104681930835
0,0,8,1,36,34,0.14926436685297134
0,0,8,1,36,35,0.14872018620439595
0,0,8,1,36,36,0.13732116798149094
0,0,8,1,36,37,0.13119581259295954
0,0,8,1,36,38,0.12875064714426054
0,0,8,1,36,39,0.14340554225882673
0,0,8,1,36,40,0.14238752609796207
0,0,8,1,36,41,0.14980932175982176
0,0,8,1,36,42,0.13587337207179395
0,0,8,1,36,43,0.14765257417991473
0,0,8,1,36,44,0.13593956373796412
0,0,8,1,36,45,0.14143058564072863
0,0,8,1,36,46,0.14419520926378943
0,0,8,1,36,47,0.1371278446300543
0,0,8,1,36,48,0.14705198879516698
0,0,8,1,36,49,0.14213883247817047
0,0,8,1,36,50,0.12517320334044327
0,0,8,1,36,51,0.12899008362920142
0,0,8,1,36,52,0.14592874978840328
0,0,8,1,36,53,0.13913953966588044
0,0,8,1,36,54,0.13037949279997954
0,0,8,1,36,55,0.14616396812199606
0,0,8,1,36,56,0.13071286990798506
0,0,8,1,36,57,0.131862374608137
0,0,8,1,36,58,0.11636872733325578
0,0,8,1,36,59,0.14041658500028914
0,0,8,1,36,60,0.09013781171084788
0,0,8,1,37,0,0.01677702334137972
0,0,8,1,37,1,0.030496394815688544
0,0,8,1,37,2,0.04523610595915441
0,0,8,1,37,3,0.06370473704397434
0,0,8,1,37,4,0.07347320780858302
0,0,8,1,37,5,0.08043766440317052
0,0,8,1,37,6,0.08767550925197203
0,0,8,1,37,7,0.09904512477496093
0,0,8,1,37,8,0.09706253525264794
0,0,8,1,37,9,0.09865851628520621
0,0,8,1,37,10,0.10122625544721744
0,0,8,1,37,11,0.09141810537177657
0,0,8,1,37,12,0.09835920824961615
0,0,8,1,37,13,0.09835881544748108
0,0,8,1,37,14,0.10984366519584908
0,0,8,1,37,15,0.12037864351681954
0,0,8,1,37,16,0.12252665651650321
0,0,8,1,37,17,0.135680143611227
0,0,8,1,37,18,0.12421101331147773
0,0,8,1,37,19,0.12468755023811508
0,0,8,1,37,20,0.11604961597479588
0,0,8,1,37,21,0.11393041300538774
0,0,8,1,37,22,0.1222902767992282
0,0,8,1,37,23,0.07634007795433291
0,0,8,1,37,24,0.12348623657548878
0,0,8,1,37,25,0.1093580430476859
0,0,8,1,37,26,0.12325715614573866
0,0,8,1,37,27,0.11845542326448387
0,0,8,1,37,28,0.11343787107938011
0,0,8,1,37,29,0.13089910047439807
0,0,8,1,37,30,0.13353409898211743
0,0,8,1,37,31,0.10099391444246451
0,0,8,1,37,32,0.13162490364311044
0,0,8,1,37,33,0.1544132369759614
0,0,8,1,37,34,0.09733975675672679
0,0,8,1,37,35,0.1354481626929577
0,0,8,1,37,36,0.12468442876625381
0,0,8,1,37,37,0.13378036849177594
0,0,8,1,37,38,0.09428969285141947
0,0,8,1,37,39,0.1148706917986836
0,0,8,1,37,40,0.09572270662047874
0,0,8,1,37,41,0.11056823408118407
0,0,8,1,37,42,0.10481940005489837
0,0,8,1,37,43,0.09333215337162074
0,0,8,1,37,44,0.10075127135434246
0,0,8,1,37,45,0.1194169377834332
0,0,8,1,37,46,0.07616444108375088
0,0,8,1,37,47,0.1064316823491256
0,0,8,1,37,48,0.11007858006577341
0,0,8,1,37,49,0.09860118741380744
0,0,8,1,37,50,0.0983528182761584
0,0,8,1,37,51,0.1199029953938216
0,0,8,1,37,52,0.13186382865782698
0,0,8,1,37,53,0.1328161737187727
0,0,8,1,37,54,0.13592828503513843
0,0,8,1,37,55,0.13090106657441386
0,0,8,1,37,56,0.12587736991842985
0,0,8,1,37,57,0.12372976204992885
0,0,8,1,37,58,0.13617072016938375
0,0,8,1,37,59,0.09141874835357132
0,0,8,1,37,60,0.06794824166749726
0,0,8,1,38,0,0.03491013833708814
0,0,8,1,38,1,0.07193641152261945
0,0,8,1,38,2,0.09226422190120115
0,0,8,1,38,3,0.13809964162581076
0,0,8,1,38,4,0.16807272353768674
0,0,8,1,38,5,0.17433466916873513
0,0,8,1,38,6,0.1805702524506342
0,0,8,1,38,7,0.1771071939045375
0,0,8,1,38,8,0.1679440297885396
0,0,8,1,38,9,0.1125108021324107
0,0,8,1,38,10,0.15389456394778772
0,0,8,1,38,11,0.1291271057610201
0,0,8,1,38,12,0.1552719397289723
0,0,8,1,38,13,0.14210982539140088
0,0,8,1,38,14,0.10908472517126955
0,0,8,1,38,15,0.14886077556561347
0,0,8,1,38,16,0.12625821659338143
0,0,8,1,38,17,0.13436108020624568
0,0,8,1,38,18,0.1715021091777339
0,0,8,1,38,19,0.13168562288844224
0,0,8,1,38,20,0.15617697204871633
0,0,8,1,38,21,0.15034685229720784
0,0,8,1,38,22,0.14815160622381937
0,0,8,1,38,23,0.11392095274571085
0,0,8,1,38,24,0.1449174658790029
0,0,8,1,38,25,0.12066397920162553
0,0,8,1,38,26,0.14019067800698679
0,0,8,1,38,27,0.12415443600690758
0,0,8,1,38,28,0.1107760124090255
0,0,8,1,38,29,0.1365803509026727
0,0,8,1,38,30,0.09467633777435151
0,0,8,1,38,31,0.12425764625293716
0,0,8,1,38,32,0.14075653896007898
0,0,8,1,38,33,0.13409669620177722
0,0,8,1,38,34,0.1099224501635834
0,0,8,1,38,35,0.1383617071548524
0,0,8,1,38,36,0.14251035260064537
0,0,8,1,38,37,0.10644949472276224
0,0,8,1,38,38,0.10351265211105379
0,0,8,1,38,39,0.14328984307466536
0,0,8,1,38,40,0.1624479206729916
0,0,8,1,38,41,0.1023692580791177
0,0,8,1,38,42,0.1160807061621004
0,0,8,1,38,43,0.1367744113703356
0,0,8,1,38,44,0.15302035272905173
0,0,8,1,38,45,0.1390953205368283
0,0,8,1,38,46,0.1432732893822963
0,0,8,1,38,47,0.10726264848502524
0,0,8,1,38,48,0.15085793869134057
0,0,8,1,38,49,0.14712867769858257
0,0,8,1,38,50,0.1281343005295204
0,0,8,1,38,51,0.18475533793954216
0,0,8,1,38,52,0.13351463456135834
0,0,8,1,38,53,0.153929163444922
0,0,8,1,38,54,0.102851899565822
0,0,8,1,38,55,0.1288646556739404
0,0,8,1,38,56,0.15992537072456747
0,0,8,1,38,57,0.1329402861929971
0,0,8,1,38,58,0.1478429852925956
0,0,8,1,38,59,0.1531088858923812
0,0,8,1,38,60,0.08148093623342917
0,0,8,1,39,0,0.06821347899030278
0,0,8,1,39,1,0.13344768644970484
0,0,8,1,39,2,0.18306997647026646
0,0,8,1,39,3,0.18583174757346554
0,0,8,1,39,4,0.18566252915303091
0,0,8,1,39,5,0.19106667345633074
0,0,8,1,39,6,0.1809074060061625
0,0,8,1,39,7,0.15431834078773748
0,0,8,1,39,8,0.14299472873778135
